num_samples threshold occupation_density_mean occupation_density_stderr second_moment_mean second_moment_stderr
31984 1.788 0.13427240032516258 1.8764143387788234e-05 330208.7978051526 1479.3545326218618
31984 1.8 0.1327766488244122 1.8692590142897755e-05 307631.23746248125 1376.5404803365238
31984 1.812 0.13129564447848924 1.862776808445468e-05 286357.47451850923 1272.1083460368666
31984 1.825 0.1297056500750375 1.854449555188647e-05 265941.94897448726 1182.4585286756342
31984 1.837 0.12825329083291648 1.84689704704867e-05 248470.104989995 1103.5921818429065
31984 1.85 0.12669441917833915 1.838403099058364e-05 231012.29999374688 1022.5117890324022
31984 1.863 0.12515142199224613 1.8305124951328965e-05 215084.0226675838 950.1505443197129
31984 1.875 0.12373830505877938 1.8228980441906873e-05 201328.70013131565 887.8256181119302
31984 1.888 0.12222418940720362 1.8147241107209892e-05 187390.27613806902 820.4740924345297
31984 1.9 0.12084131503251626 1.8084400645715475e-05 175629.29474112057 764.3167494202514
31984 1.913 0.11935763040895449 1.800416009720874e-05 163973.8813781891 706.197796155461
31984 1.925 0.11800308454227114 1.793015518044156e-05 154118.92343046522 661.6309424088614
31984 1.938 0.11654708532391195 1.7851423704710517e-05 144225.38688094047 614.2558224177943
31984 1.95 0.11521827898324163 1.777932823934598e-05 135750.88506753376 573.6823498630367
31984 1.962 0.11390193262256128 1.7709596928027576e-05 127832.07225487744 537.0925525174601
31984 1.975 0.11249364966858429 1.7624353134532053e-05 119765.79180215107 499.09956026021916
31984 1.988 0.1110997863931966 1.754031513009015e-05 112447.94900575287 465.9288897148684
31984 2.0 0.10982508016508254 1.745802974014922e-05 106089.52548149074 436.4678214621559
